Date,Open Price,High Price,Low Price,Close Price,Traded Value^,No. Of Trades,Traded Quantity
07-08-2017,"2,516.50","2,520.00","2,481.20","2,503.45",234.87,29848,942760
04-08-2017,"2,490.80","2,528.30","2,488.00","2,522.80",174.24,31371,693945
03-08-2017,"2,480.00","2,502.00","2,466.45","2,489.45",234.07,39294,941274
02-08-2017,"2,500.00","2,508.00","2,462.00","2,473.80",155.41,44731,625512
01-08-2017,"2,500.00","2,520.75","2,491.00","2,501.65",218.62,42188,873730
31-07-2017,"2,471.00","2,519.00","2,463.00","2,491.80",251.45,59801,1009831
28-07-2017,"2,481.00","2,493.05","2,442.00","2,484.30",170.59,55534,691376
27-07-2017,"2,542.20","2,584.80","2,466.50","2,481.70",531.88,58582,2127652
26-07-2017,"2,560.00","2,575.00","2,547.00","2,556.00",186.83,38234,729913
25-07-2017,"2,525.75","2,580.00","2,518.40","2,571.50",341.87,93466,1339416
24-07-2017,"2,482.00","2,540.00","2,482.00","2,530.70",286.14,68968,1135701
21-07-2017,"2,434.90","2,500.00","2,434.55","2,491.20",265.67,64460,1074208
20-07-2017,"2,449.25","2,456.90","2,430.50","2,444.70",144.34,23307,591252
19-07-2017,"2,415.50","2,460.00","2,415.10","2,449.60",478.09,87419,1957788
18-07-2017,"2,396.15","2,443.00","2,396.15","2,408.35",230.68,67981,954001
17-07-2017,"2,397.70","2,422.10","2,382.20","2,395.45",265.71,49251,1105911
14-07-2017,"2,383.00","2,425.00","2,375.00","2,397.45",540.15,95561,2254216
13-07-2017,"2,445.00","2,472.00","2,426.60","2,446.40",383.59,64700,1565980
12-07-2017,"2,482.50","2,483.30","2,430.10","2,439.45",324.63,62259,1323225
11-07-2017,"2,426.00","2,514.80","2,426.00","2,475.80",438.32,96054,1768752
10-07-2017,"2,341.00","2,444.90","2,341.00","2,434.95",96.67,12486,398392
07-07-2017,"2,350.00","2,356.45","2,325.50","2,331.95",144.37,52731,616045
06-07-2017,"2,359.00","2,361.90","2,340.10","2,347.55",120.58,26826,513394
05-07-2017,"2,360.80","2,365.00","2,345.00","2,356.00",96.04,22153,407928
04-07-2017,"2,373.30","2,380.45","2,350.05","2,366.85",143.81,24611,607567
03-07-2017,"2,357.40","2,383.05","2,343.10","2,373.60",174.79,39614,737978
30-06-2017,"2,324.40","2,377.00","2,323.10","2,362.35",207.04,45339,876924
29-06-2017,"2,359.00","2,372.05","2,323.10","2,333.25",289.52,41555,1235913
28-06-2017,"2,349.90","2,358.00","2,335.00","2,350.05",209.93,46724,894863
27-06-2017,"2,350.60","2,384.70","2,331.60","2,342.85",232.71,61242,987165
23-06-2017,"2,399.40","2,413.95","2,354.00","2,361.70",170.17,52090,712378
22-06-2017,"2,409.00","2,431.00","2,385.00","2,394.85",693.98,51314,2887941
21-06-2017,"2,440.00","2,442.15","2,397.20","2,406.30",199.95,60134,828909
20-06-2017,"2,431.00","2,449.00","2,380.30","2,445.00",202.78,56385,835479
19-06-2017,"2,416.90","2,446.35","2,405.15","2,431.70",199.88,53034,822371
16-06-2017,"2,414.95","2,435.00","2,386.50","2,399.70",294.41,72001,1225213
15-06-2017,"2,469.00","2,469.70","2,405.00","2,411.20",363.85,65157,1498599
14-06-2017,"2,455.00","2,476.00","2,455.00","2,470.20",183.87,42987,744571
13-06-2017,"2,465.00","2,481.10","2,447.00","2,451.55",144.86,52410,587707
12-06-2017,"2,497.00","2,512.90","2,470.40","2,487.20",202.29,44849,813253
09-06-2017,"2,520.00","2,547.40","2,486.00","2,507.00",395.60,83931,1574017
08-06-2017,"2,598.00","2,604.95","2,515.50","2,521.60",423.57,80468,1665357
07-06-2017,"2,697.00","2,700.00","2,576.55","2,615.25",646.76,109104,2463888
06-06-2017,"2,631.00","2,708.95","2,630.00","2,696.00",800.78,132494,2973360
05-06-2017,"2,565.00","2,619.90","2,560.15","2,603.95",193.31,39041,750094
02-06-2017,"2,556.25","2,591.85","2,552.50","2,564.90",174.12,43736,677824
01-06-2017,"2,530.00","2,564.00","2,530.00","2,553.60",137.86,38315,540032
31-05-2017,"2,533.00","2,572.50","2,528.00","2,546.60",319.06,103176,1251365
30-05-2017,"2,560.00","2,575.95","2,525.00","2,551.10",118.49,26766,463817
29-05-2017,"2,579.00","2,596.50","2,564.00","2,572.85",225.45,41767,874645
26-05-2017,"2,625.00","2,626.85","2,564.65","2,578.25",176.65,32170,681275
25-05-2017,"2,577.00","2,637.55","2,568.00","2,624.60",533.34,87147,2047047
24-05-2017,"2,534.80","2,570.00","2,529.65","2,559.15",322.52,58716,1267274
23-05-2017,"2,533.20","2,564.15","2,514.00","2,521.70",347.76,88749,1374298
22-05-2017,"2,510.00","2,553.75","2,510.00","2,531.35",210.55,53261,831970
19-05-2017,"2,536.20","2,540.55","2,486.00","2,507.15",223.84,63112,893022
18-05-2017,"2,450.00","2,572.00","2,442.25","2,536.20",648.95,111566,2569297
17-05-2017,"2,433.50","2,460.75","2,423.00","2,455.35",351.37,86412,1438099
16-05-2017,"2,380.00","2,435.00","2,373.45","2,429.15",433.97,58476,1800513
15-05-2017,"2,375.10","2,377.95","2,341.60","2,365.10",213.80,30047,908802
12-05-2017,"2,343.30","2,369.90","2,320.05","2,360.65",272.06,43095,1157223
11-05-2017,"2,347.30","2,360.00","2,322.75","2,349.45",242.17,48951,1035651
10-05-2017,"2,355.00","2,356.15","2,316.00","2,332.45",140.56,50299,603194
09-05-2017,"2,343.95","2,361.00","2,332.55","2,352.55",210.31,56506,895135
08-05-2017,"2,321.00","2,347.40","2,317.70","2,342.45",125.27,40124,535891
05-05-2017,"2,308.00","2,332.50","2,302.50","2,320.50",195.13,44152,841237
04-05-2017,"2,349.95","2,350.00","2,308.80","2,330.10",315.07,64467,1354104
03-05-2017,"2,295.00","2,345.00","2,268.50","2,337.30",407.96,90354,1757203
02-05-2017,"2,294.00","2,302.00","2,280.00","2,289.90",272.98,84453,1191348
28-04-2017,"2,294.00","2,298.75","2,268.00","2,273.15",289.81,71376,1270255
27-04-2017,"2,306.05","2,327.80","2,277.65","2,302.65",666.00,90044,2886593
26-04-2017,"2,340.00","2,343.95","2,303.05","2,310.35",252.96,47332,1093719
25-04-2017,"2,328.00","2,344.45","2,302.70","2,311.50",364.16,83159,1574355
24-04-2017,"2,300.00","2,339.65","2,282.50","2,328.10",231.73,48463,1000010
21-04-2017,"2,329.10","2,335.65","2,301.00","2,310.80",134.34,29955,580577
20-04-2017,"2,305.30","2,332.00","2,290.95","2,325.50",146.51,58222,634421
19-04-2017,"2,263.50","2,348.70","2,252.80","2,299.15",646.37,118781,2813406
18-04-2017,"2,330.00","2,334.20","2,302.05","2,308.80",200.71,32093,865310
17-04-2017,"2,330.40","2,332.90","2,295.15","2,314.85",262.25,30523,1135441
13-04-2017,"2,400.00","2,409.00","2,321.05","2,328.65",292.65,94763,1250236
12-04-2017,"2,422.50","2,428.00","2,383.00","2,393.25",126.24,36629,525269
11-04-2017,"2,417.30","2,443.10","2,406.00","2,419.30",189.24,36564,778892
10-04-2017,"2,432.00","2,449.00","2,405.00","2,422.25",309.63,47017,1271632
07-04-2017,"2,394.90","2,433.25","2,392.15","2,429.05",275.39,70769,1138506
06-04-2017,"2,400.00","2,410.00","2,392.55","2,400.05",206.45,35993,860352
05-04-2017,"2,419.90","2,419.90","2,395.00","2,401.25",348.90,96591,1452784
03-04-2017,"2,435.00","2,435.00","2,408.20","2,411.70",144.70,29133,598444
31-03-2017,"2,438.40","2,440.85","2,415.00","2,431.80",226.53,43625,933522
30-03-2017,"2,444.90","2,465.00","2,435.00","2,441.00",365.57,63889,1493043
29-03-2017,"2,436.00","2,450.80","2,425.60","2,444.60",209.57,58433,858882
28-03-2017,"2,410.00","2,443.40","2,410.00","2,429.95",140.22,35869,576579
27-03-2017,"2,426.95","2,440.00","2,406.00","2,412.05",263.78,52262,1090635
24-03-2017,"2,469.80","2,469.80","2,423.30","2,427.20",621.66,53320,2549907
23-03-2017,"2,482.00","2,485.05","2,447.20","2,460.35",322.34,44174,1310319
22-03-2017,"2,480.15","2,496.00","2,469.95","2,478.95",234.24,33906,944358
21-03-2017,"2,482.00","2,492.00","2,465.00","2,486.70",418.42,35144,1686850
20-03-2017,"2,525.95","2,525.95","2,466.00","2,480.00",433.19,53873,1743770
17-03-2017,"2,546.00","2,546.00","2,509.75","2,525.75",327.53,68693,1296576
16-03-2017,"2,506.00","2,527.00","2,506.00","2,520.90",197.96,38597,785909
15-03-2017,"2,572.00","2,572.15","2,493.85","2,498.30",379.73,80366,1511248
14-03-2017,"2,556.80","2,587.15","2,551.05","2,567.50",437.21,79617,1701147
10-03-2017,"2,519.60","2,549.55","2,513.95","2,542.25",148.66,40437,585710
09-03-2017,"2,514.15","2,524.00","2,504.05","2,519.75",108.02,34781,429234
08-03-2017,"2,502.00","2,520.00","2,492.20","2,512.20",224.50,58118,895755
07-03-2017,"2,482.90","2,505.00","2,475.05","2,499.80",188.55,40150,755836
06-03-2017,"2,480.00","2,484.00","2,454.55","2,472.50",172.82,31798,700347
03-03-2017,"2,492.00","2,499.70","2,475.40","2,494.05",126.16,33930,506985
02-03-2017,"2,486.70","2,510.00","2,470.05","2,501.45",192.94,44956,772471
01-03-2017,"2,479.90","2,501.90","2,470.00","2,479.55",140.51,36305,565187
28-02-2017,"2,489.50","2,490.00","2,450.00","2,466.25",290.32,58003,1177414
27-02-2017,"2,479.10","2,502.00","2,470.05","2,489.85",266.33,44416,1069946
23-02-2017,"2,415.00","2,493.25","2,415.00","2,481.80",598.81,120055,2426676
22-02-2017,"2,465.90","2,470.00","2,400.15","2,411.50",546.18,101642,2252748
21-02-2017,"2,514.00","2,525.90","2,455.15","2,465.35",684.98,102552,2750556
20-02-2017,"2,425.00","2,555.00","2,408.10","2,502.20",492.55,84695,1986974
17-02-2017,"2,472.00","2,475.60","2,402.00","2,407.90",329.70,64946,1361662
16-02-2017,"2,460.00","2,478.00","2,435.60","2,447.75",512.09,99962,2087840
15-02-2017,"2,397.00","2,428.00","2,375.10","2,413.70",231.53,57071,962486
14-02-2017,"2,419.65","2,419.65","2,398.00","2,406.25",245.01,76040,1016664
13-02-2017,"2,396.00","2,429.00","2,382.35","2,414.25",460.37,104603,1909906
10-02-2017,"2,311.00","2,424.45","2,311.00","2,397.95",683.30,145483,2891080
09-02-2017,"2,275.00","2,328.00","2,270.20","2,317.30",465.39,112590,2016601
08-02-2017,"2,244.90","2,282.60","2,244.05","2,270.95",251.20,58066,1106292
07-02-2017,"2,244.00","2,252.60","2,226.00","2,244.60",203.53,34002,907319
06-02-2017,"2,258.00","2,258.50","2,214.95","2,240.75",269.09,64627,1204455
03-02-2017,"2,209.70","2,243.00","2,191.00","2,232.55",239.20,54554,1076686
02-02-2017,"2,170.05","2,219.00","2,153.00","2,207.65",655.36,144956,3004741
01-02-2017,"2,220.00","2,239.95","2,155.55","2,167.90",529.17,132666,2432076
31-01-2017,"2,320.00","2,332.05","2,200.05","2,229.80",523.03,110541,2333402
30-01-2017,"2,341.00","2,351.95","2,318.15","2,332.90",300.65,69978,1288978
27-01-2017,"2,345.05","2,378.75","2,345.05","2,357.80",339.51,92758,1435829
25-01-2017,"2,322.60","2,360.00","2,318.05","2,353.00",481.51,97383,2055824
24-01-2017,"2,304.00","2,323.00","2,290.00","2,318.35",263.67,105986,1141319
23-01-2017,"2,265.00","2,313.50","2,259.80","2,306.70",266.41,79718,1159273
20-01-2017,"2,287.00","2,300.00","2,265.00","2,285.35",232.56,51349,1018623
19-01-2017,"2,295.00","2,295.15","2,282.95","2,291.00",257.74,49523,1125838
18-01-2017,"2,278.00","2,298.00","2,265.45","2,295.10",357.93,84460,1568287
17-01-2017,"2,254.90","2,287.80","2,252.80","2,278.75",342.70,74755,1504978
16-01-2017,"2,250.00","2,273.90","2,228.00","2,258.55",379.54,89968,1682404
13-01-2017,"2,348.00","2,357.95","2,237.85","2,249.30","1,165.18",205696,5117790
12-01-2017,"2,324.40","2,360.00","2,304.00","2,344.35",300.05,77928,1285187
11-01-2017,"2,315.00","2,329.60","2,280.20","2,324.40",222.92,40140,965648
10-01-2017,"2,304.00","2,329.80","2,291.50","2,315.35",177.41,66699,766957
09-01-2017,"2,275.00","2,311.30","2,257.00","2,303.70",211.83,46261,927289
06-01-2017,"2,321.00","2,329.35","2,257.10","2,281.40",344.26,61868,1504948
05-01-2017,"2,384.00","2,389.95","2,320.40","2,334.40",260.59,86774,1108202
04-01-2017,"2,369.70","2,388.85","2,358.30","2,379.50",168.58,42460,710033
03-01-2017,"2,361.25","2,371.70","2,343.30","2,368.25",173.94,42941,737662
02-01-2017,"2,366.60","2,375.10","2,352.40","2,361.35",97.36,22525,411566
30-12-2016,"2,354.90","2,378.60","2,345.65","2,365.55",166.34,44979,702874
29-12-2016,"2,303.00","2,359.90","2,303.00","2,351.70",230.34,64945,981758
28-12-2016,"2,326.70","2,349.90","2,303.15","2,313.40",157.72,65267,675209
27-12-2016,"2,281.50","2,330.00","2,281.50","2,323.40",150.04,42719,647346
26-12-2016,"2,266.00","2,301.60","2,266.00","2,293.10",102.78,29524,448704
23-12-2016,"2,300.00","2,317.75","2,278.80","2,288.10",128.41,42554,559477
22-12-2016,"2,306.00","2,325.00","2,286.20","2,307.70",215.42,47737,934150
21-12-2016,"2,343.80","2,343.80","2,305.60","2,313.60",235.90,85491,1017451
20-12-2016,"2,292.00","2,345.00","2,287.05","2,339.30",339.43,49014,1461380
19-12-2016,"2,280.00","2,297.70","2,261.30","2,288.90",151.74,44317,667105
16-12-2016,"2,277.00","2,290.00","2,252.00","2,282.65",226.12,55542,993615
15-12-2016,"2,202.00","2,272.10","2,202.00","2,259.30",484.84,74707,2147705
14-12-2016,"2,214.00","2,224.70","2,189.00","2,207.60",206.42,46920,935183
13-12-2016,"2,218.00","2,218.00","2,183.00","2,200.30",236.19,58059,1073767
12-12-2016,"2,194.80","2,217.60","2,163.00","2,208.20",144.18,43775,655879
09-12-2016,"2,205.00","2,219.90","2,173.30","2,195.25",174.70,53949,794359
08-12-2016,"2,160.50","2,199.00","2,160.00","2,195.75",354.05,74988,1619773
07-12-2016,"2,182.20","2,184.45","2,145.65","2,154.55",223.54,63105,1032853
06-12-2016,"2,190.00","2,203.95","2,169.90","2,182.35",174.45,50293,796722
05-12-2016,"2,229.00","2,237.85","2,170.00","2,186.00",246.32,65000,1124763
02-12-2016,"2,258.00","2,270.80","2,205.20","2,221.85",223.14,70395,999016
01-12-2016,"2,277.00","2,290.00","2,254.05","2,263.45",127.51,48664,561526
30-11-2016,"2,265.00","2,294.75","2,242.30","2,276.05",391.47,88801,1722916
29-11-2016,"2,275.00","2,292.00","2,252.55","2,259.85",163.80,60419,721148
28-11-2016,"2,294.00","2,319.45","2,251.90","2,282.60",219.71,69327,962148
25-11-2016,"2,212.00","2,307.25","2,192.20","2,300.35",485.82,125651,2138074
24-11-2016,"2,154.90","2,207.60","2,137.00","2,188.45",330.68,47769,1513117
23-11-2016,"2,149.00","2,162.95","2,127.20","2,156.35",137.20,40612,637904
22-11-2016,"2,132.00","2,177.45","2,122.05","2,135.00",141.62,38866,659430
21-11-2016,"2,126.20","2,140.00","2,105.00","2,132.90",190.87,63995,896683
18-11-2016,"2,142.00","2,150.00","2,104.20","2,125.10",227.22,71737,1070267
17-11-2016,"2,185.00","2,208.60","2,130.15","2,137.20",270.95,74605,1252344
16-11-2016,"2,145.10","2,208.90","2,138.00","2,189.60",440.09,143193,2009979
15-11-2016,"2,116.90","2,157.55","2,051.90","2,121.30",665.83,143796,3145162
11-11-2016,"2,147.05","2,147.05","2,086.20","2,101.15",253.06,71253,1199212
10-11-2016,"2,204.80","2,217.50","2,140.80","2,155.45",237.47,55736,1086213
09-11-2016,"2,180.00","2,275.00","2,142.85","2,169.85",492.49,74439,2250113
08-11-2016,"2,280.45","2,307.00","2,260.00","2,283.20",220.58,39458,966817
07-11-2016,"2,337.90","2,344.90","2,260.05","2,277.05",235.16,40066,1024026
04-11-2016,"2,320.00","2,336.15","2,294.00","2,330.55",136.91,34571,591876
03-11-2016,"2,294.00","2,335.00","2,284.50","2,319.45",169.39,48066,731655
02-11-2016,"2,341.00","2,344.00","2,295.00","2,304.05",269.13,42121,1162538
01-11-2016,"2,399.70","2,399.70","2,334.15","2,350.00",348.02,70133,1467388
30-10-2016,"2,398.70","2,408.95","2,382.00","2,391.05",10.22,3032,42676
28-10-2016,"2,410.00","2,415.10","2,388.00","2,398.70",210.26,54342,876051
27-10-2016,"2,379.70","2,429.50","2,365.50","2,418.10",352.68,61880,1470801
26-10-2016,"2,398.60","2,402.75","2,372.50","2,396.25",171.58,43564,718565
25-10-2016,"2,405.00","2,414.60","2,381.00","2,398.45",212.79,40428,886233
24-10-2016,"2,428.20","2,434.90","2,402.55","2,427.70",151.64,27061,626595
21-10-2016,"2,400.00","2,431.90","2,398.25","2,428.65",152.42,39667,629830
20-10-2016,"2,396.90","2,409.35","2,386.00","2,401.15",151.83,37213,632927
19-10-2016,"2,401.00","2,410.00","2,370.30","2,395.10",237.00,42017,992529
18-10-2016,"2,376.00","2,415.70","2,354.80","2,400.20",253.24,53519,1064316
17-10-2016,"2,368.90","2,375.80","2,344.40","2,362.45",322.16,58695,1364173
14-10-2016,"2,315.00","2,387.00","2,291.00","2,366.20",907.28,128774,3870607
13-10-2016,"2,363.30","2,369.90","2,320.90","2,328.90",604.67,123215,2586667
10-10-2016,"2,369.90","2,386.90","2,355.05","2,380.30",142.58,36640,601071
07-10-2016,"2,388.00","2,388.00","2,358.20","2,367.80",215.01,45358,908256
06-10-2016,"2,395.00","2,402.40","2,372.75","2,388.75",270.44,46955,1133786
05-10-2016,"2,408.00","2,415.40","2,376.10","2,386.35",140.54,41205,588177
04-10-2016,"2,420.00","2,425.05","2,398.00","2,405.15",214.43,41266,890359
03-10-2016,"2,450.00","2,457.65","2,401.10","2,411.70",219.82,50401,909440
30-09-2016,"2,437.05","2,449.80","2,423.10","2,430.80",264.58,53121,1087682
29-09-2016,"2,435.00","2,456.50","2,419.60","2,437.80",438.95,59697,1801979
28-09-2016,"2,431.00","2,437.50","2,415.20","2,423.05",209.83,31602,865664
27-09-2016,"2,401.10","2,448.00","2,401.10","2,436.10",248.18,48249,1019396
26-09-2016,"2,401.10","2,419.10","2,395.00","2,401.10",211.10,43717,876738
23-09-2016,"2,382.00","2,403.85","2,371.15","2,398.10",215.57,50857,900363
22-09-2016,"2,425.25","2,428.00","2,371.10","2,378.00",341.79,81643,1428787
21-09-2016,"2,407.70","2,424.00","2,400.70","2,413.40",202.43,59572,839010
20-09-2016,"2,411.00","2,416.90","2,385.40","2,406.50",142.09,43740,592276
19-09-2016,"2,365.00","2,427.00","2,350.00","2,411.45",337.15,71497,1401273
16-09-2016,"2,336.70","2,376.00","2,320.00","2,361.70",511.21,78997,2179002
15-09-2016,"2,339.95","2,342.10","2,316.75","2,326.95",327.99,97602,1409482
14-09-2016,"2,362.00","2,377.60","2,310.00","2,328.45",241.21,67854,1034929
12-09-2016,"2,337.00","2,363.95","2,324.00","2,359.05",238.38,64982,1012227
09-09-2016,"2,329.70","2,366.65","2,320.05","2,352.45",321.94,85766,1371219
08-09-2016,"2,360.00","2,360.00","2,284.75","2,322.10",812.08,171363,3510758
07-09-2016,"2,499.70","2,499.70","2,423.00","2,440.55",474.78,69195,1927020
06-09-2016,"2,519.90","2,520.15","2,480.00","2,484.05",278.99,82530,1119533
02-09-2016,"2,512.00","2,519.40","2,496.05","2,514.80",218.66,54628,871165
01-09-2016,"2,524.90","2,534.95","2,487.05","2,507.50",168.71,44078,672868
31-08-2016,"2,550.00","2,550.00","2,500.85","2,511.30",407.24,99253,1615834
30-08-2016,"2,510.00","2,549.80","2,501.25","2,544.15",182.42,47160,722013
29-08-2016,"2,534.95","2,534.95","2,466.75","2,500.55",185.31,63254,744364
26-08-2016,"2,559.80","2,572.55","2,517.20","2,524.95",158.59,44995,625157
25-08-2016,"2,580.00","2,589.70","2,526.00","2,551.05",247.30,56688,969845
24-08-2016,"2,589.80","2,602.00","2,569.05","2,572.05",144.06,38751,558439
23-08-2016,"2,544.95","2,604.95","2,540.20","2,601.05",194.94,46115,751687
22-08-2016,"2,588.00","2,594.45","2,536.30","2,548.70",290.20,92781,1132637
19-08-2016,"2,640.00","2,646.45","2,600.00","2,603.50",315.40,59756,1208122
18-08-2016,"2,635.00","2,657.55","2,630.10","2,638.55",171.11,47877,646032
17-08-2016,"2,699.00","2,699.00","2,618.00","2,624.55",244.15,68405,924283
16-08-2016,"2,738.00","2,740.00","2,673.85","2,691.70",431.28,116813,1591877
12-08-2016,"2,705.00","2,744.80","2,702.05","2,738.45",318.02,85247,1163679
11-08-2016,"2,665.55","2,715.00","2,665.55","2,709.90",301.75,72571,1116569
10-08-2016,"2,651.00","2,682.00","2,648.00","2,675.40",275.48,61590,1031039
09-08-2016,"2,658.00","2,659.80","2,578.85","2,650.20",299.23,133349,1130957
08-08-2016,"2,640.00","2,668.00","2,629.05","2,649.50",272.91,65630,1029122
05-08-2016,"2,673.90","2,684.30","2,632.00","2,649.10",248.25,62736,934242
04-08-2016,"2,670.00","2,682.95","2,636.25","2,652.00",187.98,47274,707708
03-08-2016,"2,686.00","2,699.00","2,649.05","2,656.30",305.94,86554,1147351
02-08-2016,"2,702.90","2,715.70","2,689.80","2,699.20",348.39,101312,1289081
01-08-2016,"2,632.00","2,725.00","2,632.00","2,708.25",534.17,88196,1980852
29-07-2016,"2,614.00","2,634.90","2,599.00","2,619.30",325.79,79709,1244042
28-07-2016,"2,580.50","2,629.55","2,577.05","2,619.25",602.57,96943,2316040
27-07-2016,"2,555.00","2,580.40","2,545.00","2,577.55",224.95,72548,875255
26-07-2016,"2,558.95","2,568.00","2,533.00","2,552.60",294.44,97504,1155645
25-07-2016,"2,512.00","2,563.20","2,505.80","2,558.95",214.46,84598,844398
22-07-2016,"2,498.90","2,524.00","2,492.00","2,515.10",190.45,65567,758608
21-07-2016,"2,489.50","2,519.50","2,464.45","2,506.05",314.89,91340,1263574
20-07-2016,"2,450.00","2,502.50","2,448.15","2,494.95",350.27,95969,1407626
19-07-2016,"2,427.50","2,472.80","2,427.50","2,466.20",289.74,77753,1181448
18-07-2016,"2,447.00","2,469.00","2,430.60","2,433.45",317.66,66016,1299425
15-07-2016,"2,517.00","2,527.80","2,426.55","2,445.35","1,027.12",156804,4168183
14-07-2016,"2,486.00","2,529.00","2,471.00","2,521.90",338.37,66642,1349994
13-07-2016,"2,478.00","2,499.25","2,451.25","2,493.10",261.27,45710,1051150
12-07-2016,"2,471.70","2,475.00","2,435.85","2,464.95",180.02,45288,732768
11-07-2016,"2,430.00","2,471.80","2,427.00","2,464.15",189.49,55531,771816
08-07-2016,"2,435.00","2,442.05","2,403.50","2,426.60",297.94,68484,1228178
07-07-2016,"2,487.70","2,491.85","2,425.00","2,429.80",406.66,99668,1658400
05-07-2016,"2,494.20","2,497.05","2,477.15","2,485.30",193.87,41404,779874
04-07-2016,"2,516.00","2,525.85","2,482.00","2,494.20",236.18,50480,941742
01-07-2016,"2,562.00","2,564.60","2,494.35","2,500.85",277.59,55236,1098648
30-06-2016,"2,522.00","2,562.90","2,500.35","2,553.10",648.63,103449,2560906
29-06-2016,"2,475.00","2,512.50","2,465.30","2,502.90",315.03,64129,1265632
28-06-2016,"2,495.85","2,502.90","2,458.40","2,463.95",557.74,114662,2249762
27-06-2016,"2,547.00","2,547.00","2,482.65","2,495.85",533.90,138232,2136283
24-06-2016,"2,565.15","2,593.20","2,514.15","2,573.95",481.96,62715,1883293
23-06-2016,"2,655.00","2,659.50","2,625.30","2,645.35",184.60,54736,698507
22-06-2016,"2,650.00","2,677.70","2,631.75","2,667.65",234.32,44125,880856
21-06-2016,"2,663.50","2,665.00","2,641.40","2,651.20",136.17,28193,513845
20-06-2016,"2,602.60","2,668.00","2,591.80","2,659.30",247.88,50886,936419
17-06-2016,"2,559.00","2,610.00","2,559.00","2,602.60",243.33,46942,939494
16-06-2016,"2,545.55","2,564.70","2,516.45","2,558.30",145.41,59808,572535
15-06-2016,"2,530.00","2,564.90","2,522.00","2,556.85",161.45,52990,635422
14-06-2016,"2,558.95","2,558.95","2,518.25","2,534.85",123.73,55026,488785
13-06-2016,"2,540.00","2,553.35","2,518.00","2,547.00",130.72,32894,514989
10-06-2016,"2,566.00","2,603.25","2,553.20","2,555.75",179.61,46466,698416
09-06-2016,"2,622.40","2,622.40","2,555.20","2,577.25",201.60,51060,781069
08-06-2016,"2,617.25","2,628.55","2,605.50","2,613.10",122.71,26407,469133
07-06-2016,"2,614.00","2,639.00","2,613.00","2,631.15",158.01,43777,601097
06-06-2016,"2,620.50","2,639.00","2,603.20","2,612.50",173.09,35241,661013
03-06-2016,"2,651.40","2,658.00","2,620.50","2,629.55",204.62,59436,777461
02-06-2016,"2,600.00","2,654.30","2,600.00","2,650.15",185.67,57624,704378
01-06-2016,"2,571.20","2,645.00","2,571.00","2,633.55",250.95,67647,955971
31-05-2016,"2,640.00","2,647.00","2,562.00","2,569.40",480.47,84299,1861304
30-05-2016,"2,583.00","2,641.95","2,582.00","2,636.40",176.61,46344,674732
27-05-2016,"2,553.15","2,579.85","2,550.60","2,572.65",141.78,44676,552338
26-05-2016,"2,530.00","2,564.90","2,505.10","2,548.70",246.52,59703,971624
25-05-2016,"2,481.00","2,532.95","2,481.00","2,526.45",194.68,26986,774339
24-05-2016,"2,484.00","2,488.25","2,459.60","2,467.70",165.23,30007,669579
23-05-2016,"2,544.00","2,545.90","2,480.20","2,491.45",192.40,27319,766508
20-05-2016,"2,542.30","2,565.80","2,522.80","2,529.30",156.51,43356,615459
19-05-2016,"2,555.00","2,560.00","2,526.10","2,556.95",132.37,38811,519396
18-05-2016,"2,565.85","2,565.85","2,526.05","2,551.10",190.84,48191,750370
17-05-2016,"2,564.20","2,591.25","2,552.00","2,570.20",225.99,75704,878349
16-05-2016,"2,538.00","2,564.80","2,522.50","2,551.15",141.35,38211,555763
13-05-2016,"2,565.00","2,566.00","2,510.15","2,523.40",205.17,36862,810865
12-05-2016,"2,520.55","2,569.90","2,520.55","2,566.20",193.26,52202,756541
11-05-2016,"2,500.00","2,525.60","2,490.00","2,518.30",200.96,37888,799358
10-05-2016,"2,515.00","2,533.95","2,496.00","2,522.90",145.72,47846,579267
09-05-2016,"2,473.40","2,518.00","2,456.40","2,512.55",227.59,50476,910638
06-05-2016,"2,465.00","2,484.30","2,431.00","2,473.40",108.78,29141,442799
05-05-2016,"2,478.00","2,489.95","2,463.55","2,470.30",154.10,34994,623283
04-05-2016,"2,473.90","2,494.05","2,457.00","2,478.00",168.73,32957,682446
03-05-2016,"2,525.00","2,530.00","2,472.00","2,478.10",268.73,46517,1076559
02-05-2016,"2,529.00","2,530.00","2,500.00","2,526.70",140.49,33410,558346
29-04-2016,"2,517.00","2,542.00","2,510.00","2,535.50",299.99,78355,1186089
28-04-2016,"2,501.30","2,540.00","2,498.10","2,527.75",630.60,93432,2496372
27-04-2016,"2,480.00","2,514.60","2,475.90","2,511.10",231.30,58165,924335
26-04-2016,"2,449.00","2,493.50","2,442.00","2,489.80",315.93,76806,1277184
25-04-2016,"2,402.30","2,457.05","2,402.30","2,451.25",276.84,56820,1133827
22-04-2016,"2,419.00","2,435.40","2,404.20","2,417.05",237.68,54414,982063
21-04-2016,"2,451.00","2,467.40","2,412.20","2,424.40",308.17,64118,1262862
20-04-2016,"2,534.90","2,534.90","2,440.00","2,450.35",791.70,118381,3202512
18-04-2016,"2,453.00","2,553.50","2,440.00","2,519.75",888.68,185897,3560752
13-04-2016,"2,530.00","2,545.00","2,512.50","2,526.20",202.17,51204,800734
12-04-2016,"2,498.00","2,525.00","2,488.10","2,518.15",163.13,41843,651814
